id,latitude,longitude,int_backrest
6298605185,43.5671873,1.3009427,0
6300388987,43.5862351,1.3410806,0
6300388988,43.5860612,1.3411325,0
6300388989,43.5752291,1.3147884,0
6300388990,43.5749543,1.3138365,0
6329024691,43.5901353,1.3689508,0
6754099632,43.5985655,1.3601645,0
6754099633,43.5987261,1.3600725,0
6754118576,43.5965504,1.3591319,0
6754118577,43.5966468,1.3590673,0
7112059200,43.5973618,1.3456585,0
7112157817,43.5974201,1.348721,0
7579706820,43.5908696,1.3835099,0
7667989038,43.5836137,1.3363208,0
7854481542,43.586331,1.3172204,0
7895005675,43.5613973,1.391262,0
7895005678,43.5630309,1.3918787,0
7895005679,43.5628085,1.3913332,0
7895005734,43.5633692,1.3616761,0
7899796034,43.5125128,1.3288555,0
8739428375,43.5812589,1.3022696,0
9161059451,43.5747013,1.3810665,0
9161059454,43.5599965,1.3943993,0
9161059471,43.57494,1.3810836,0
9217265306,43.570245,1.392442,0
9366908507,43.5378918,1.3392959,0
9984304258,43.560729,1.387228,0
9984304260,43.561946,1.389881,0
10263289046,43.5371277,1.3437016,0
10263289048,43.5370575,1.3436284,0
10263289049,43.5358551,1.3457669,0
10263289050,43.5358228,1.3456578,0
10263289054,43.5331745,1.3436561,0
10263289063,43.5261177,1.3410135,0
10263289066,43.5254117,1.3409609,0
10263289073,43.5258921,1.3348214,0
10263289083,43.52129,1.3306467,0
10263289093,43.5164405,1.317668,0
10898647837,43.50759,1.3750101,0
11098823223,43.5347881,1.3447652,0
11449190350,43.5348673,1.3445498,0
11449371562,43.5389892,1.35493,0
11455392737,43.5630557,1.3476436,0
11455392738,43.5631,1.3475824,0
11455392739,43.563049,1.3476886,0
11462482382,43.5398773,1.3292805,0
11489018729,43.58461,1.3444821,0
11489018731,43.5847342,1.3442759,0
11489018732,43.5796853,1.342784,0
12102946090,43.5347731,1.3447548,0
12106366380,43.5404242,1.3304555,0
12106366381,43.5402026,1.3322016,0
12106366384,43.5404398,1.3313728,0
12115267334,43.5417165,1.3434144,0
12129440985,43.530744,1.3527624,0
12129440986,43.5307936,1.3525773,0
12129440988,43.5304309,1.3520731,0
12817706874,43.5750473,1.3746034,0
13072692731,43.5288647,1.3307203,0
13149177856,43.5141847,1.3737579,0
13149177857,43.5141993,1.373979,0
13155782015,43.5182417,1.3865371,0
13155782016,43.5180578,1.3868228,0
13155782037,43.5062416,1.3623543,0
13155782038,43.5062212,1.3621142,0
74704341,,,0
346982958,,,0
413901384,,,0
413901385,,,0
549545356,43.5596129,1.3602342,0
549545357,43.5597953,1.3602855,0
549914639,43.5684533,1.365567,0
549986873,43.5679905,1.3709294,0
549986874,43.5680276,1.3706711,0
549986877,43.5682781,1.3654719,0
551042006,43.5702868,1.3864185,0
551042007,43.5702947,1.3866751,0
552062787,43.5718188,1.3831659,0
552062788,43.5719473,1.382983,0
552108739,43.5684962,1.3779288,0
552108740,43.5685984,1.3779529,0
640074478,43.5764624,1.3178384,0
841384954,43.5860739,1.3413453,0
841384958,43.5859929,1.3412423,0
845851957,,,0
846677286,43.514483,1.3197712,0
846677288,43.5146493,1.3195131,0
885191288,,,0
885293262,,,0
886018453,,,0
893355257,,,0
947016411,,,0
947016412,,,0
1091598653,43.5525569,1.3553301,0
1091598654,43.5526074,1.3552267,0
1300886207,,,0
1311038919,,,0
1315586678,,,0
282222778,43.5407414,1.4818139,0
286216616,43.5557657,1.4665332,0
439219972,43.5845835,1.4277572,0
448395611,43.5965606,1.4234538,0
448395619,43.5970235,1.4260607,0
448395621,43.5971792,1.4273152,0
448395633,43.5980969,1.4315176,0
448395635,43.5978794,1.4318301,0
448395638,43.5966979,1.4363234,0
450531281,43.575092,1.4205917,0
470895892,43.5982535,1.4455446,0
470895894,43.5952779,1.4453709,0
470895896,43.5950705,1.4448922,0
490655062,43.5094525,1.4742103,0
606937898,43.5787552,1.4964933,0
657890079,43.5890015,1.4570637,0
657890081,43.589319,1.4565704,0
657899315,43.5911808,1.4252221,0
659543430,43.5867309,1.4066643,0
659543431,43.5864956,1.4064577,0
659553724,43.5888726,1.4127729,0
661008615,43.5809606,1.4380674,0
661008616,43.581748,1.4388318,0
661010440,43.5774142,1.436897,0
661125181,43.5903914,1.4606388,0
682054969,43.5777313,1.4857629,0
686774218,43.5757207,1.4886886,0
686774245,43.5755721,1.4886864,0
686774257,43.5775782,1.4857146,0
704479026,43.549707,1.486379,0
767886671,43.5987617,1.4375182,0
803364324,43.5682108,1.4573678,0
803392225,43.5763151,1.4511521,0
803408475,43.5805647,1.4492993,0
803408593,43.5804982,1.4495484,0
858150760,43.5171663,1.497872,0
873836126,43.5385801,1.4807203,0
884754187,43.5826723,1.4731476,0
886938299,43.5700486,1.4737202,0
886938342,43.5696585,1.4730136,0
892002980,43.5525245,1.4689745,0
921529461,43.5495526,1.4709461,0
927839415,43.5409422,1.4787147,0
927840302,43.5408525,1.4789383,0
929119678,43.519142,1.4968637,0
929873589,43.5169756,1.4981459,0
930021272,43.5195292,1.4964062,0
932225178,43.5282159,1.4819794,0
932240794,43.5262594,1.4865718,0
993687682,43.5477451,1.4724511,0
993687686,43.5457942,1.4749527,0
993687688,43.5454486,1.4751904,0
993687691,43.548133,1.4722104,0
1057750229,43.5843005,1.4277601,0
1057756274,43.581582,1.4254989,0
1073554463,43.5987985,1.4303026,0
1148214213,43.5963824,1.4538611,0
1148214235,43.5921933,1.4445243,0
1148214248,43.5928345,1.4440878,0
1148214252,43.593955,1.4334868,0
1148214279,43.5974298,1.4309141,0
1148214286,43.595475,1.4323767,0
1148214303,43.5955704,1.4326025,0
1148214317,43.5970773,1.4311748,0
1148214333,43.5939844,1.4337779,0
1149065197,43.5661456,1.4589365,0
1149065200,43.5996918,1.4409577,0
1149065206,43.5639867,1.4613441,0
1149065213,43.5906053,1.4524086,0
1149065214,43.5906852,1.4523253,0
1149065219,43.5836198,1.4564618,0
1149065221,43.5926014,1.4526265,0
1149065232,43.5954817,1.4540793,0
1149065235,43.5841866,1.4557339,0
1149065237,43.5741153,1.4520807,0
1149065240,43.5795509,1.4595265,0
1149065248,43.5929255,1.4532897,0
1149065251,43.5667149,1.4587131,0
1149065255,43.5886179,1.4510773,0
1149065258,43.5681747,1.457159,0
1149065266,43.5732976,1.4520742,0
1149065269,43.5999139,1.4415192,0
1149153863,43.5924124,1.4275646,0
1149153872,43.5954773,1.4312976,0
1149153875,43.5938412,1.4296879,0
1149153887,43.5933588,1.4308262,0
1149153888,43.5919879,1.4266945,0
1152145833,43.5800743,1.4802954,0
1152145834,43.5878919,1.459526,0
1152145852,43.5813349,1.4763847,0
1152145856,43.5798938,1.4804656,0
1152145864,43.5856304,1.4658871,0
1152145866,43.5842653,1.4692101,0
1152145872,43.5882612,1.4590284,0
1152145874,43.5813547,1.4760796,0
1155529334,43.5971324,1.481898,0
1155529412,43.5998469,1.4780451,0
1155529422,43.5976434,1.4815669,0
1155529466,43.5994375,1.479056,0
1175048589,43.596127,1.4844717,0
1184778691,43.5837794,1.4929335,0
1203848236,43.5958714,1.4732698,0
1203848237,43.5809342,1.494628,0
1203848239,43.5870156,1.4910963,0
1203848246,43.5868132,1.4909332,0
1248910677,43.5987226,1.4373679,0
1248910802,43.5986391,1.437331,0
1258117163,43.5938002,1.41824,0
1258306019,43.5488651,1.477577,0
1297647821,43.5814174,1.4853677,0
1317187118,43.5796622,1.41176,0
1333727301,43.5523223,1.4537167,0
1333727316,43.5533414,1.4568495,0
1333727320,43.5545661,1.4565981,0
1347840598,43.5764762,1.4704903,0
1378039077,43.5594288,1.4248098,0
1378039091,43.5594379,1.4246561,0
1424155605,43.5788919,1.4231748,0
1425131877,43.5815626,1.4253018,0
1580792636,43.5876526,1.4800904,0
1580792637,43.5868925,1.4817815,0
1668672185,43.5645583,1.478262,0
1668672192,43.5645954,1.4623443,0
1668672196,43.5647953,1.4623364,0
1668672214,43.5679866,1.4643319,0
1668672215,43.566365,1.4755114,0
1668672216,43.5665282,1.4755915,0
1668672252,43.5600611,1.4635764,0
1668719816,43.57666,1.4792227,0
1668719819,43.5774956,1.4796977,0
1668719847,43.5843235,1.4773651,0
1668719851,43.5842683,1.4776089,0
1668719853,43.5892794,1.4714765,0
1668719862,43.5887442,1.4720092,0
1668719888,43.5866877,1.4745918,0
1668719889,43.5861718,1.4749671,0
1668719893,43.5940632,1.4729004,0
1668719894,43.5944069,1.4732164,0
1668719913,43.5799174,1.4813396,0
1668719914,43.5799794,1.4815025,0
1673618099,43.5481098,1.419918,0
1704177915,43.5896285,1.4143917,0
1718430622,43.5146043,1.4994946,0
1718431828,43.5376512,1.4445701,0
1718476673,43.5216242,1.4401512,0
1718477529,43.586843,1.4394491,0
1718477544,43.5858783,1.4393601,0
1718478057,43.5551105,1.4035198,0
1718479263,43.5709057,1.4635055,0
1718482784,43.5916777,1.4802792,0
1718482883,43.5999404,1.4841547,0
1718482898,43.5998785,1.4843544,0
1718490495,43.5826431,1.4825058,0
1718490556,43.5829484,1.4819955,0
1718491046,43.5497207,1.4574584,0
1718493533,43.5823061,1.4577313,0
1718494079,43.5903237,1.4699958,0
1718494438,43.5888363,1.4403316,0
1718494458,43.5881146,1.4395052,0
1718494562,43.5890692,1.4459726,0
1718494579,43.5892043,1.4460535,0
1718495144,43.5854719,1.4125334,0
1718495336,43.5755965,1.4556125,0
1718495665,43.5960859,1.4625782,0
1718495675,43.5964295,1.4619408,0
1718496201,43.5921474,1.40016,0
1718496429,43.5575129,1.4299863,0
1718496459,43.5575632,1.4305108,0
1718496876,43.5989976,1.4726547,0
1718500837,43.5737173,1.4488034,0
1718501386,43.5776231,1.4504502,0
1718501468,43.5776222,1.4506409,0
1718503542,43.5977078,1.4586386,0
1718503549,43.5976251,1.4584984,0
1718503607,43.5763833,1.4122517,0
1718503709,43.5919285,1.478097,0
1718503913,43.5928704,1.4040819,0
1718503924,43.5929749,1.4038694,0
1718508999,43.5790974,1.490803,0
1718509165,43.5975849,1.4520169,0
1718510371,43.5929458,1.4104843,0
1718510408,43.5928262,1.4106219,0
1718513058,43.5924939,1.4672427,0
1718513096,43.5926533,1.4671981,0
1718514487,43.5837482,1.4480761,0
1718515286,43.5982484,1.41881,0
1718515613,43.58399,1.4428732,0
1718515657,43.5838127,1.4433388,0
1718522371,43.5934263,1.473573,0
1718522490,43.5976309,1.4037834,0
1718522502,43.5975889,1.4036116,0
1718522927,43.5705734,1.4199128,0
1718522965,43.5703789,1.4203659,0
1718523160,43.5846045,1.4859618,0
1718523173,43.5850755,1.4853135,0
1718524289,43.5901894,1.489662,0
1718524327,43.5708395,1.4168052,0
1718524350,43.5715303,1.4177754,0
1718524576,43.5565475,1.4241145,0
1718524587,43.5565363,1.4239865,0
1718524722,43.5944624,1.4119572,0
1718524747,43.5945244,1.413169,0
1718524873,43.5874654,1.461472,0
1718524881,43.587057,1.4620879,0
1718526144,43.553385,1.4225896,0
1718526169,43.5530677,1.4222001,0
1718526237,43.5741889,1.411983,0
1718526247,43.5739156,1.4126199,0
1718530484,43.5934241,1.4071202,0
1718530486,43.5937709,1.4083207,0
1718541903,43.5743503,1.4575219,0
1718543188,43.5903676,1.483254,0
1718544661,43.5942565,1.4018203,0
1718544693,43.5941222,1.4016948,0
1718545715,43.5726965,1.4072292,0
1718547430,43.5707885,1.4991401,0
1718547443,43.571599,1.4978643,0
1718547911,43.5797328,1.4844505,0
1718547925,43.5797158,1.4842722,0
1718548608,43.5771005,1.4399791,0
1718548629,43.5772314,1.439919,0
1718548796,43.5944542,1.4570907,0
1718549618,43.5746146,1.4466459,0
1718550201,43.5583427,1.401451,0
1718550212,43.5581151,1.4015895,0
1718550729,43.5698696,1.4227706,0
1718550757,43.5697293,1.4228628,0
1718551153,43.5950454,1.415238,0
1718552891,43.5586272,1.4974505,0
1718556078,43.5964962,1.4732633,0
1718556599,43.5566331,1.4009226,0
1718556706,43.5827693,1.4627364,0
1718557118,43.5801109,1.4664509,0
1718557136,43.5804102,1.4660828,0
1718567292,43.5517758,1.4573161,0
1718567458,43.5483943,1.4543741,0
1718568756,43.5768964,1.4418545,0
1718568934,43.5728871,1.4241531,0
1718568947,43.5734801,1.4242873,0
1718569020,43.5738803,1.4914336,0
1718569041,43.5737596,1.4913816,0
1718570571,43.5754116,1.4720473,0
1718570707,43.5714602,1.4244735,0
1718570718,43.5702977,1.4243066,0
1718570740,43.5978157,1.4849511,0
1718570798,43.561149,1.458094,0
1718570800,43.5614137,1.456835,0
1718570822,43.5996541,1.4155778,0
1718570824,43.5765643,1.4238217,0
1718570826,43.576151,1.4241504,0
1718588561,43.5432557,1.4773269,0
1718588562,43.5436513,1.4772776,0
1718588614,43.5510727,1.4842437,0
1718588671,43.5507355,1.4703152,0
1718588674,43.5540186,1.4741428,0
1718588715,43.5515316,1.4757713,0
1718588718,43.537943,1.4748433,0
1718588747,43.5354984,1.4731723,0
1718598814,43.5284115,1.4093806,0
1718600141,43.540022,1.409575,0
1718600183,43.5402993,1.4100227,0
1718607909,43.5320587,1.4120316,0
1718608034,43.5322266,1.4119755,0
1718608416,43.5420707,1.4152273,0
